NOME SUBTIPO DE CURSOS;CÓDIGO CURSO;CURSO;EIXO TECNOLÓGICO;MODALIDADE;CARGA HORÁRIA CURSO;SITUACAO ATIVO;CÓDIGO UNIDADE DE ENSINO;UNIDADE DE ENSINO;MUNICÍPIO;UF;CÓDIGO MUNICÍPIO
TÉCNICO;43;TÉCNICO EM MECÂNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49426;SCHOLA DIGITAL;JOÃO PESSOA;PB;2507507
TÉCNICO;8;TÉCNICO EM ESTÉTICA;AMBIENTE E SAÚDE;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49426;SCHOLA DIGITAL;JOÃO PESSOA;PB;2507507
TÉCNICO;40;TÉCNICO EM ELETROTÉCNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49426;SCHOLA DIGITAL;JOÃO PESSOA;PB;2507507
TÉCNICO;56;TÉCNICO EM LOGÍSTICA;GESTÃO E NEGÓCIOS;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;49426;SCHOLA DIGITAL;JOÃO PESSOA;PB;2507507
TÉCNICO;16;TÉCNICO EM MEIO AMBIENTE;AMBIENTE E SAÚDE;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49426;SCHOLA DIGITAL;JOÃO PESSOA;PB;2507507
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49426;SCHOLA DIGITAL;JOÃO PESSOA;PB;2507507
TÉCNICO;29;TÉCNICO EM ALIMENTAÇÃO ESCOLAR;DESENVOLVIMENTO EDUCACIONAL E SOCIAL;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49426;SCHOLA DIGITAL;JOÃO PESSOA;PB;2507507
TÉCNICO;59;TÉCNICO EM RECURSOS HUMANOS;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;20509;SEACRE-ESCOLA TÉCNICA;JOÃO PESSOA;PB;2507507
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;20509;SEACRE-ESCOLA TÉCNICA;JOÃO PESSOA;PB;2507507
TÉCNICO;53;TÉCNICO EM CONTABILIDADE;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;20509;SEACRE-ESCOLA TÉCNICA;JOÃO PESSOA;PB;2507507
TÉCNICO;64;TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;20509;SEACRE-ESCOLA TÉCNICA;JOÃO PESSOA;PB;2507507
TÉCNICO;38;TÉCNICO EM ELETROMECÂNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;20509;SEACRE-ESCOLA TÉCNICA;JOÃO PESSOA;PB;2507507
TÉCNICO;43;TÉCNICO EM MECÂNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;20509;SEACRE-ESCOLA TÉCNICA;JOÃO PESSOA;PB;2507507
TÉCNICO;40;TÉCNICO EM ELETROTÉCNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;20509;SEACRE-ESCOLA TÉCNICA;JOÃO PESSOA;PB;2507507
TÉCNICO;37;TÉCNICO EM ELETROELETRÔNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4129;SENAI - CENTRO DE EDUCAÇÃO PROFISSIONAL ODILON RIBEIRO COUTINHO;JOÃO PESSOA;PB;2507507
TÉCNICO;166;TÉCNICO EM PETRÓLEO E GÁS;PRODUÇÃO INDUSTRIAL;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4129;SENAI - CENTRO DE EDUCAÇÃO PROFISSIONAL ODILON RIBEIRO COUTINHO;JOÃO PESSOA;PB;2507507
TÉCNICO;38;TÉCNICO EM ELETROMECÂNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4129;SENAI - CENTRO DE EDUCAÇÃO PROFISSIONAL ODILON RIBEIRO COUTINHO;JOÃO PESSOA;PB;2507507
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;4129;SENAI - CENTRO DE EDUCAÇÃO PROFISSIONAL ODILON RIBEIRO COUTINHO;JOÃO PESSOA;PB;2507507
TÉCNICO;125;TÉCNICO EM PANIFICAÇÃO;PRODUÇÃO ALIMENTÍCIA;EDUCAÇÃO PRESENCIAL;800;ATIVO;4129;SENAI - CENTRO DE EDUCAÇÃO PROFISSIONAL ODILON RIBEIRO COUTINHO;JOÃO PESSOA;PB;2507507
TÉCNICO;170;TÉCNICO EM VESTUÁRIO;PRODUÇÃO INDUSTRIAL;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4129;SENAI - CENTRO DE EDUCAÇÃO PROFISSIONAL ODILON RIBEIRO COUTINHO;JOÃO PESSOA;PB;2507507
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4129;SENAI - CENTRO DE EDUCAÇÃO PROFISSIONAL ODILON RIBEIRO COUTINHO;JOÃO PESSOA;PB;2507507
TÉCNICO;37;TÉCNICO EM ELETROELETRÔNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;4129;SENAI - CENTRO DE EDUCAÇÃO PROFISSIONAL ODILON RIBEIRO COUTINHO;JOÃO PESSOA;PB;2507507
TÉCNICO;43;TÉCNICO EM MECÂNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4129;SENAI - CENTRO DE EDUCAÇÃO PROFISSIONAL ODILON RIBEIRO COUTINHO;JOÃO PESSOA;PB;2507507
TÉCNICO;150;TÉCNICO EM PRODUÇÃO DE MODA;PRODUÇÃO CULTURAL E DESIGN;EDUCAÇÃO PRESENCIAL;800;ATIVO;4129;SENAI - CENTRO DE EDUCAÇÃO PROFISSIONAL ODILON RIBEIRO COUTINHO;JOÃO PESSOA;PB;2507507
TÉCNICO;169;TÉCNICO EM TÊXTIL;PRODUÇÃO INDUSTRIAL;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;4129;SENAI - CENTRO DE EDUCAÇÃO PROFISSIONAL ODILON RIBEIRO COUTINHO;JOÃO PESSOA;PB;2507507
TÉCNICO;170;TÉCNICO EM VESTUÁRIO;PRODUÇÃO INDUSTRIAL;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;4129;SENAI - CENTRO DE EDUCAÇÃO PROFISSIONAL ODILON RIBEIRO COUTINHO;JOÃO PESSOA;PB;2507507
TÉCNICO;40;TÉCNICO EM ELETROTÉCNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4129;SENAI - CENTRO DE EDUCAÇÃO PROFISSIONAL ODILON RIBEIRO COUTINHO;JOÃO PESSOA;PB;2507507
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;20197;TIFACULDADES (T.I. TECHNOLOGY INFORMATION);JOÃO PESSOA;PB;2507507
TÉCNICO;76;TÉCNICO EM PROGRAMAÇÃO DE JOGOS DIGITAIS;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1000;ATIVO;20197;TIFACULDADES (T.I. TECHNOLOGY INFORMATION);JOÃO PESSOA;PB;2507507
TÉCNICO;75;TÉCNICO EM MANUTENÇÃO E SUPORTE EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1000;ATIVO;20197;TIFACULDADES (T.I. TECHNOLOGY INFORMATION);JOÃO PESSOA;PB;2507507
TÉCNICO;149;TÉCNICO EM PRODUÇÃO DE ÁUDIO E VÍDEO;PRODUÇÃO CULTURAL E DESIGN;EDUCAÇÃO PRESENCIAL;800;ATIVO;20197;TIFACULDADES (T.I. TECHNOLOGY INFORMATION);JOÃO PESSOA;PB;2507507
TÉCNICO;73;TÉCNICO EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;20197;TIFACULDADES (T.I. TECHNOLOGY INFORMATION);JOÃO PESSOA;PB;2507507
TÉCNICO;64;TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;69;TÉCNICO EM GUIA DE TURISMO;TURISMO, HOSPITALIDADE E LAZER;EDUCAÇÃO PRESENCIAL;800;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;74;TÉCNICO EM INFORMÁTICA PARA INTERNET;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1000;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;75;TÉCNICO EM MANUTENÇÃO E SUPORTE EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1000;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;77;TÉCNICO EM REDES DE COMPUTADORES;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1000;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;64;TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS;GESTÃO E NEGÓCIOS;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;69;TÉCNICO EM GUIA DE TURISMO;TURISMO, HOSPITALIDADE E LAZER;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;85;TÉCNICO EM EDIFICAÇÕES;INFRAESTRUTURA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;80;TÉCNICO EM TELECOMUNICAÇÕES;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;40;TÉCNICO EM ELETROTÉCNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;232033;TÉCNICO EM COMPUTAÇÃO GRÁFICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1000;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;39;TÉCNICO EM ELETRÔNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;22;TÉCNICO EM PRÓTESE DENTÁRIA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;23;TÉCNICO EM RADIOLOGIA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;12;TÉCNICO EM SAÚDE BUCAL;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;6;TÉCNICO EM ENFERMAGEM;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;166;TÉCNICO EM PETRÓLEO E GÁS;PRODUÇÃO INDUSTRIAL;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;19;TÉCNICO EM ÓPTICA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;149;TÉCNICO EM PRODUÇÃO DE ÁUDIO E VÍDEO;PRODUÇÃO CULTURAL E DESIGN;EDUCAÇÃO PRESENCIAL;800;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;151;TÉCNICO EM PUBLICIDADE;PRODUÇÃO CULTURAL E DESIGN;EDUCAÇÃO PRESENCIAL;800;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;18;TÉCNICO EM NUTRIÇÃO E DIETÉTICA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;68;TÉCNICO EM EVENTOS;TURISMO, HOSPITALIDADE E LAZER;EDUCAÇÃO PRESENCIAL;800;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;16;TÉCNICO EM MEIO AMBIENTE;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;72;TÉCNICO EM RESTAURANTE E BAR;TURISMO, HOSPITALIDADE E LAZER;EDUCAÇÃO PRESENCIAL;800;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;8;TÉCNICO EM ESTÉTICA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;173;TÉCNICO EM AGRONEGÓCIO;RECURSOS NATURAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;1;TÉCNICO EM AGENTE COMUNITÁRIO DE SAÚDE;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;121;TÉCNICO EM AGROINDÚSTRIA;PRODUÇÃO ALIMENTÍCIA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;4315;UNEPI - UNIÃO DE ENSINO E PESQUISA INTEGRADA;JOÃO PESSOA;PB;2507507
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;8;TÉCNICO EM ESTÉTICA;AMBIENTE E SAÚDE;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;65;TÉCNICO EM VENDAS;GESTÃO E NEGÓCIOS;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;53;TÉCNICO EM CONTABILIDADE;GESTÃO E NEGÓCIOS;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;57;TÉCNICO EM MARKETING;GESTÃO E NEGÓCIOS;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;85;TÉCNICO EM EDIFICAÇÕES;INFRAESTRUTURA;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;69;TÉCNICO EM GUIA DE TURISMO;TURISMO, HOSPITALIDADE E LAZER;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;56;TÉCNICO EM LOGÍSTICA;GESTÃO E NEGÓCIOS;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;36;TÉCNICO EM AUTOMAÇÃO INDUSTRIAL;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;18;TÉCNICO EM NUTRIÇÃO E DIETÉTICA;AMBIENTE E SAÚDE;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;37;TÉCNICO EM ELETROELETRÔNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;39;TÉCNICO EM ELETRÔNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;59;TÉCNICO EM RECURSOS HUMANOS;GESTÃO E NEGÓCIOS;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;74;TÉCNICO EM INFORMÁTICA PARA INTERNET;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO A DISTÂNCIA;1000;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;43;TÉCNICO EM MECÂNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;34;TÉCNICO EM SECRETARIA ESCOLAR;DESENVOLVIMENTO EDUCACIONAL E SOCIAL;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;173;TÉCNICO EM AGRONEGÓCIO;RECURSOS NATURAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;40;TÉCNICO EM ELETROTÉCNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;73;TÉCNICO EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;16;TÉCNICO EM MEIO AMBIENTE;AMBIENTE E SAÚDE;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;77;TÉCNICO EM REDES DE COMPUTADORES;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO A DISTÂNCIA;1000;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;64;TÉCNICO EM TRANSAÇÕES IMOBILIÁRIAS;GESTÃO E NEGÓCIOS;EDUCAÇÃO A DISTÂNCIA;800;ATIVO;49045;UNICORP CURSOS E CONSULTORIA EDUCACIONAL;JOÃO PESSOA;PB;2507507
TÉCNICO;22;TÉCNICO EM PRÓTESE DENTÁRIA;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;354;UNIVERSIDADE FEDERAL DA PARAÍBA - ESCOLA TÉCNICA DE SAÚDE DA UFPB;JOÃO PESSOA;PB;2507507
TÉCNICO;6;TÉCNICO EM ENFERMAGEM;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;354;UNIVERSIDADE FEDERAL DA PARAÍBA - ESCOLA TÉCNICA DE SAÚDE DA UFPB;JOÃO PESSOA;PB;2507507
TÉCNICO;2;TÉCNICO EM ANÁLISES CLÍNICAS;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;354;UNIVERSIDADE FEDERAL DA PARAÍBA - ESCOLA TÉCNICA DE SAÚDE DA UFPB;JOÃO PESSOA;PB;2507507
TÉCNICO;232050;TÉCNICO EM CUIDADOS DE IDOSOS;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;800;ATIVO;354;UNIVERSIDADE FEDERAL DA PARAÍBA - ESCOLA TÉCNICA DE SAÚDE DA UFPB;JOÃO PESSOA;PB;2507507
TÉCNICO;26;TÉCNICO EM REGISTROS E INFORMAÇÕES EM SAÚDE;AMBIENTE E SAÚDE;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;354;UNIVERSIDADE FEDERAL DA PARAÍBA - ESCOLA TÉCNICA DE SAÚDE DA UFPB;JOÃO PESSOA;PB;2507507
TÉCNICO;36;TÉCNICO EM AUTOMAÇÃO INDUSTRIAL;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3774;CENTRO DE EDUCAÇÃO TECNOLÓGICA DE MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;39;TÉCNICO EM ELETRÔNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3774;CENTRO DE EDUCAÇÃO TECNOLÓGICA DE MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;43;TÉCNICO EM MECÂNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO A DISTÂNCIA;1200;ATIVO;3774;CENTRO DE EDUCAÇÃO TECNOLÓGICA DE MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;47;TÉCNICO EM QUÍMICA;PRODUÇÃO INDUSTRIAL;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3774;CENTRO DE EDUCAÇÃO TECNOLÓGICA DE MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;73;TÉCNICO EM INFORMÁTICA;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3774;CENTRO DE EDUCAÇÃO TECNOLÓGICA DE MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;27;TÉCNICO EM SEGURANÇA DO TRABALHO;SEGURANÇA;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3774;CENTRO DE EDUCAÇÃO TECNOLÓGICA DE MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;40;TÉCNICO EM ELETROTÉCNICA;CONTROLE E PROCESSOS INDUSTRIAIS;EDUCAÇÃO PRESENCIAL;1200;ATIVO;3774;CENTRO DE EDUCAÇÃO TECNOLÓGICA DE MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;74;TÉCNICO EM INFORMÁTICA PARA INTERNET;INFORMAÇÃO E COMUNICAÇÃO;EDUCAÇÃO PRESENCIAL;1000;ATIVO;3774;CENTRO DE EDUCAÇÃO TECNOLÓGICA DE MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;3774;CENTRO DE EDUCAÇÃO TECNOLÓGICA DE MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;50;TÉCNICO EM ADMINISTRAÇÃO;GESTÃO E NEGÓCIOS;EDUCAÇÃO PRESENCIAL;800;ATIVO;48265;CENTRO DE ENSINO GRAU TÉCNICO MONTES CLAROS;MONTES CLAROS;MG;3143302
TÉCNICO;6;TÉCNICO EM ENFERMAGEM;AMBIENTE E SAÚDE;EDUCAÇÃO PRESENCIAL;1200;ATIVO;48265;CENTRO DE ENSINO GRAU TÉCNICO MONTES CLAROS;MONTES CLAROS;MG;3143302
